species	rank_no	name	rank	id
Cervus_elaphus	23	Artiodactyla	order	91561
Cervus_elaphus	24	Ruminantia	suborder	9845
Cervus_elaphus	25	Pecora	infraorder	35500
Cervus_elaphus	26	Cervidae	family	9850
Cervus_elaphus	27	Cervinae	subfamily	34878
Cervus_elaphus	28	Cervus	genus	9859
Cervus_elaphus	29	Cervus elaphus	species	9860
Cervus_hanglu	1	cellular organisms	no rank	131567
Cervus_hanglu	2	Eukaryota	superkingdom	2759
Cervus_hanglu	3	Opisthokonta	clade	33154
Cervus_hanglu	4	Metazoa	kingdom	33208
Cervus_hanglu	5	Eumetazoa	clade	6072
Cervus_hanglu	6	Bilateria	clade	33213
Cervus_hanglu	7	Deuterostomia	clade	33511
Cervus_hanglu	8	Chordata	phylum	7711
Cervus_hanglu	9	Craniata	subphylum	89593
Cervus_hanglu	10	Vertebrata	clade	7742
Cervus_hanglu	11	Gnathostomata	clade	7776
Cervus_hanglu	12	Teleostomi	clade	117570
Cervus_hanglu	13	Euteleostomi	clade	117571
Cervus_hanglu	14	Sarcopterygii	superclass	8287
Cervus_hanglu	15	Dipnotetrapodomorpha	clade	1338369
Cervus_hanglu	16	Tetrapoda	clade	32523
Cervus_hanglu	17	Amniota	clade	32524
Cervus_hanglu	18	Mammalia	class	40674
Cervus_hanglu	19	Theria	clade	32525
Cervus_hanglu	20	Eutheria	clade	9347
Cervus_hanglu	21	Boreoeutheria	clade	1437010
Cervus_hanglu	22	Laurasiatheria	superorder	314145
Cervus_hanglu	23	Artiodactyla	order	91561
Cervus_hanglu	24	Ruminantia	suborder	9845
Cervus_hanglu	25	Pecora	infraorder	35500
Cervus_hanglu	26	Cervidae	family	9850
Cervus_hanglu	27	Cervinae	subfamily	34878
Cervus_hanglu	28	Cervus	genus	9859
Cervus_hanglu	29	Cervus hanglu	species	2100816
Cettia_cetti	1	cellular organisms	no rank	131567
Cettia_cetti	2	Eukaryota	superkingdom	2759
Cettia_cetti	3	Opisthokonta	clade	33154
Cettia_cetti	4	Metazoa	kingdom	33208
Cettia_cetti	5	Eumetazoa	clade	6072
Cettia_cetti	6	Bilateria	clade	33213
Cettia_cetti	7	Deuterostomia	clade	33511
Cettia_cetti	8	Chordata	phylum	7711
Cettia_cetti	9	Craniata	subphylum	89593
Cettia_cetti	10	Vertebrata	clade	7742
Cettia_cetti	11	Gnathostomata	clade	7776
Cettia_cetti	12	Teleostomi	clade	117570
Cettia_cetti	13	Euteleostomi	clade	117571
Cettia_cetti	14	Sarcopterygii	superclass	8287
Cettia_cetti	15	Dipnotetrapodomorpha	clade	1338369
Cettia_cetti	16	Tetrapoda	clade	32523
Cettia_cetti	17	Amniota	clade	32524
Cettia_cetti	18	Sauropsida	clade	8457
Cettia_cetti	19	Sauria	clade	32561
Cettia_cetti	20	Archelosauria	clade	1329799
Cettia_cetti	21	Archosauria	clade	8492
Cettia_cetti	22	Dinosauria	clade	436486
Cettia_cetti	23	Saurischia	clade	436489
Cettia_cetti	24	Theropoda	clade	436491
Cettia_cetti	25	Coelurosauria	clade	436492
Cettia_cetti	26	Aves	class	8782
Cettia_cetti	27	Neognathae	infraclass	8825
Cettia_cetti	28	Passeriformes	order	9126
Cettia_cetti	29	Sylvioidea	superfamily	2116661
Cettia_cetti	30	Sylviidae	family	36270
Cettia_cetti	31	Acrocephalinae	subfamily	330750
Cettia_cetti	32	Cettia	genus	36271
Cettia_cetti	33	Cettia cetti	species	68486
Ceuthmochares_aereus	1	cellular organisms	no rank	131567
Ceuthmochares_aereus	2	Eukaryota	superkingdom	2759
Ceuthmochares_aereus	3	Opisthokonta	clade	33154
Ceuthmochares_aereus	4	Metazoa	kingdom	33208
Ceuthmochares_aereus	5	Eumetazoa	clade	6072
Ceuthmochares_aereus	6	Bilateria	clade	33213
Ceuthmochares_aereus	7	Deuterostomia	clade	33511
Ceuthmochares_aereus	8	Chordata	phylum	7711
Ceuthmochares_aereus	9	Craniata	subphylum	89593
Ceuthmochares_aereus	10	Vertebrata	clade	7742
Ceuthmochares_aereus	11	Gnathostomata	clade	7776
Ceuthmochares_aereus	12	Teleostomi	clade	117570
Ceuthmochares_aereus	13	Euteleostomi	clade	117571
Ceuthmochares_aereus	14	Sarcopterygii	superclass	8287
Ceuthmochares_aereus	15	Dipnotetrapodomorpha	clade	1338369
Ceuthmochares_aereus	16	Tetrapoda	clade	32523
Ceuthmochares_aereus	17	Amniota	clade	32524
Ceuthmochares_aereus	18	Sauropsida	clade	8457
Ceuthmochares_aereus	19	Sauria	clade	32561
Ceuthmochares_aereus	20	Archelosauria	clade	1329799
Ceuthmochares_aereus	21	Archosauria	clade	8492
Ceuthmochares_aereus	22	Dinosauria	clade	436486
Ceuthmochares_aereus	23	Saurischia	clade	436489
Ceuthmochares_aereus	24	Theropoda	clade	436491
Ceuthmochares_aereus	25	Coelurosauria	clade	436492
Ceuthmochares_aereus	26	Aves	class	8782
Ceuthmochares_aereus	27	Neognathae	infraclass	8825
Ceuthmochares_aereus	28	Cuculiformes	order	8940
Ceuthmochares_aereus	29	Cuculidae	family	8941
Ceuthmochares_aereus	30	Ceuthmochares	genus	1961833
Ceuthmochares_aereus	31	Ceuthmochares aereus	species	1961834
Ceutorhynchus_assimilis	1	cellular organisms	no rank	131567
Ceutorhynchus_assimilis	2	Eukaryota	superkingdom	2759
Ceutorhynchus_assimilis	3	Opisthokonta	clade	33154
Ceutorhynchus_assimilis	4	Metazoa	kingdom	33208
Ceutorhynchus_assimilis	5	Eumetazoa	clade	6072
Ceutorhynchus_assimilis	6	Bilateria	clade	33213
Ceutorhynchus_assimilis	7	Protostomia	clade	33317
Ceutorhynchus_assimilis	8	Ecdysozoa	clade	1206794
Ceutorhynchus_assimilis	9	Panarthropoda	clade	88770
Ceutorhynchus_assimilis	10	Arthropoda	phylum	6656
Ceutorhynchus_assimilis	11	Mandibulata	clade	197563
Ceutorhynchus_assimilis	12	Pancrustacea	clade	197562
Ceutorhynchus_assimilis	13	Hexapoda	subphylum	6960
Ceutorhynchus_assimilis	14	Insecta	class	50557
Ceutorhynchus_assimilis	15	Dicondylia	clade	85512
Ceutorhynchus_assimilis	16	Pterygota	subclass	7496
Ceutorhynchus_assimilis	17	Neoptera	infraclass	33340
Ceutorhynchus_assimilis	18	Endopterygota	cohort	33392
Ceutorhynchus_assimilis	19	Coleoptera	order	7041
Ceutorhynchus_assimilis	20	Polyphaga	suborder	41084
Ceutorhynchus_assimilis	21	Cucujiformia	infraorder	41088
Ceutorhynchus_assimilis	22	Curculionoidea	superfamily	71529
Ceutorhynchus_assimilis	23	Curculionidae	family	7042
Ceutorhynchus_assimilis	24	Ceutorhynchinae	subfamily	123516
Ceutorhynchus_assimilis	25	Ceutorhynchus	genus	201855
Ceutorhynchus_assimilis	26	Ceutorhynchus assimilis	species	467358
Ceyx_cyanopectus	1	cellular organisms	no rank	131567
Ceyx_cyanopectus	2	Eukaryota	superkingdom	2759
Ceyx_cyanopectus	3	Opisthokonta	clade	33154
Ceyx_cyanopectus	4	Metazoa	kingdom	33208
Ceyx_cyanopectus	5	Eumetazoa	clade	6072
Ceyx_cyanopectus	6	Bilateria	clade	33213
Ceyx_cyanopectus	7	Deuterostomia	clade	33511
Ceyx_cyanopectus	8	Chordata	phylum	7711
Ceyx_cyanopectus	9	Craniata	subphylum	89593
Ceyx_cyanopectus	10	Vertebrata	clade	7742
Ceyx_cyanopectus	11	Gnathostomata	clade	7776
Ceyx_cyanopectus	12	Teleostomi	clade	117570
Ceyx_cyanopectus	13	Euteleostomi	clade	117571
Ceyx_cyanopectus	14	Sarcopterygii	superclass	8287
Ceyx_cyanopectus	15	Dipnotetrapodomorpha	clade	1338369
Ceyx_cyanopectus	16	Tetrapoda	clade	32523
Ceyx_cyanopectus	17	Amniota	clade	32524
Ceyx_cyanopectus	18	Sauropsida	clade	8457
Ceyx_cyanopectus	19	Sauria	clade	32561
Ceyx_cyanopectus	20	Archelosauria	clade	1329799
Ceyx_cyanopectus	21	Archosauria	clade	8492
Ceyx_cyanopectus	22	Dinosauria	clade	436486
Ceyx_cyanopectus	23	Saurischia	clade	436489
Ceyx_cyanopectus	24	Theropoda	clade	436491
Ceyx_cyanopectus	25	Coelurosauria	clade	436492
Ceyx_cyanopectus	26	Aves	class	8782
Ceyx_cyanopectus	27	Neognathae	infraclass	8825
Ceyx_cyanopectus	28	Coraciiformes	order	8936
Ceyx_cyanopectus	29	Alcedinidae	family	8937
Ceyx_cyanopectus	30	Ceyx	genus	57403
Ceyx_cyanopectus	31	Ceyx cyanopectus	species	390723
Chaenocephalus_aceratus	1	cellular organisms	no rank	131567
Chaenocephalus_aceratus	2	Eukaryota	superkingdom	2759
Chaenocephalus_aceratus	3	Opisthokonta	clade	33154
Chaenocephalus_aceratus	4	Metazoa	kingdom	33208
Chaenocephalus_aceratus	5	Eumetazoa	clade	6072
Chaenocephalus_aceratus	6	Bilateria	clade	33213
Chaenocephalus_aceratus	7	Deuterostomia	clade	33511
Chaenocephalus_aceratus	8	Chordata	phylum	7711
Chaenocephalus_aceratus	9	Craniata	subphylum	89593
Chaenocephalus_aceratus	10	Vertebrata	clade	7742
Chaenocephalus_aceratus	11	Gnathostomata	clade	7776
Chaenocephalus_aceratus	12	Teleostomi	clade	117570
Chaenocephalus_aceratus	13	Euteleostomi	clade	117571
Chaenocephalus_aceratus	14	Actinopterygii	superclass	7898
Chaenocephalus_aceratus	15	Actinopteri	class	186623
Chaenocephalus_aceratus	16	Neopterygii	subclass	41665
Chaenocephalus_aceratus	17	Teleostei	infraclass	32443
Chaenocephalus_aceratus	18	Osteoglossocephalai	clade	1489341
Chaenocephalus_aceratus	19	Clupeocephala	no rank	186625
Chaenocephalus_aceratus	20	Euteleosteomorpha	cohort	1489388
Chaenocephalus_aceratus	21	Neoteleostei	clade	123365
Chaenocephalus_aceratus	22	Eurypterygia	clade	123366
Chaenocephalus_aceratus	23	Ctenosquamata	clade	123367
Chaenocephalus_aceratus	24	Acanthomorphata	clade	123368
Chaenocephalus_aceratus	25	Euacanthomorphacea	clade	123369
Chaenocephalus_aceratus	26	Percomorphaceae	clade	1489872
Chaenocephalus_aceratus	27	Eupercaria	clade	1489922
Chaenocephalus_aceratus	28	Perciformes	order	8111
Chaenocephalus_aceratus	29	Notothenioidei	suborder	8205
Chaenocephalus_aceratus	30	Channichthyidae	family	30806
Chaenocephalus_aceratus	31	Chaenocephalus	genus	36189
Chaenocephalus_aceratus	32	Chaenocephalus aceratus	species	36190
Chaetops_frenatus	1	cellular organisms	no rank	131567
Chaetops_frenatus	2	Eukaryota	superkingdom	2759
Chaetops_frenatus	3	Opisthokonta	clade	33154
Chaetops_frenatus	4	Metazoa	kingdom	33208
Chaetops_frenatus	5	Eumetazoa	clade	6072
Chaetops_frenatus	6	Bilateria	clade	33213
Chaetops_frenatus	7	Deuterostomia	clade	33511
Chaetops_frenatus	8	Chordata	phylum	7711
Chaetops_frenatus	9	Craniata	subphylum	89593
Chaetops_frenatus	10	Vertebrata	clade	7742
Chaetops_frenatus	11	Gnathostomata	clade	7776
Chaetops_frenatus	12	Teleostomi	clade	117570
Chaetops_frenatus	13	Euteleostomi	clade	117571
Chaetops_frenatus	14	Sarcopterygii	superclass	8287
Chaetops_frenatus	15	Dipnotetrapodomorpha	clade	1338369
Chaetops_frenatus	16	Tetrapoda	clade	32523
Chaetops_frenatus	17	Amniota	clade	32524
Chaetops_frenatus	18	Sauropsida	clade	8457
Chaetops_frenatus	19	Sauria	clade	32561
Chaetops_frenatus	20	Archelosauria	clade	1329799
Chaetops_frenatus	21	Archosauria	clade	8492
Chaetops_frenatus	22	Dinosauria	clade	436486
Chaetops_frenatus	23	Saurischia	clade	436489
Chaetops_frenatus	24	Theropoda	clade	436491
Chaetops_frenatus	25	Coelurosauria	clade	436492
Chaetops_frenatus	26	Aves	class	8782
Chaetops_frenatus	27	Neognathae	infraclass	8825
Chaetops_frenatus	28	Passeriformes	order	9126
Chaetops_frenatus	29	Picathartidae	family	175129
Chaetops_frenatus	30	Chaetops	genus	221965
Chaetops_frenatus	31	Chaetops frenatus	species	221966
Chaetorhynchus_papuensis	1	cellular organisms	no rank	131567
Chaetorhynchus_papuensis	2	Eukaryota	superkingdom	2759
Chaetorhynchus_papuensis	3	Opisthokonta	clade	33154
Chaetorhynchus_papuensis	4	Metazoa	kingdom	33208
Chaetorhynchus_papuensis	5	Eumetazoa	clade	6072
Chaetorhynchus_papuensis	6	Bilateria	clade	33213
Chaetorhynchus_papuensis	7	Deuterostomia	clade	33511
Chaetorhynchus_papuensis	8	Chordata	phylum	7711
Chaetorhynchus_papuensis	9	Craniata	subphylum	89593
Chaetorhynchus_papuensis	10	Vertebrata	clade	7742
Chaetorhynchus_papuensis	11	Gnathostomata	clade	7776
Chaetorhynchus_papuensis	12	Teleostomi	clade	117570
Chaetorhynchus_papuensis	13	Euteleostomi	clade	117571
Chaetorhynchus_papuensis	14	Sarcopterygii	superclass	8287
Chaetorhynchus_papuensis	15	Dipnotetrapodomorpha	clade	1338369
Chaetorhynchus_papuensis	16	Tetrapoda	clade	32523
Chaetorhynchus_papuensis	17	Amniota	clade	32524
Chaetorhynchus_papuensis	18	Sauropsida	clade	8457
Chaetorhynchus_papuensis	19	Sauria	clade	32561
Chaetorhynchus_papuensis	20	Archelosauria	clade	1329799
Chaetorhynchus_papuensis	21	Archosauria	clade	8492
Chaetorhynchus_papuensis	22	Dinosauria	clade	436486
Chaetorhynchus_papuensis	23	Saurischia	clade	436489
Chaetorhynchus_papuensis	24	Theropoda	clade	436491
Chaetorhynchus_papuensis	25	Coelurosauria	clade	436492
Chaetorhynchus_papuensis	26	Aves	class	8782
Chaetorhynchus_papuensis	27	Neognathae	infraclass	8825
Chaetorhynchus_papuensis	28	Passeriformes	order	9126
Chaetorhynchus_papuensis	29	Rhipiduridae	family	1730093
Chaetorhynchus_papuensis	30	Chaetorhynchus	genus	254445
Chaetorhynchus_papuensis	31	Chaetorhynchus papuensis	species	254446
Chaetura_pelagica	1	cellular organisms	no rank	131567
Chaetura_pelagica	2	Eukaryota	superkingdom	2759
Chaetura_pelagica	3	Opisthokonta	clade	33154
Chaetura_pelagica	4	Metazoa	kingdom	33208
Chaetura_pelagica	5	Eumetazoa	clade	6072
Chaetura_pelagica	6	Bilateria	clade	33213
Chaetura_pelagica	7	Deuterostomia	clade	33511
Chaetura_pelagica	8	Chordata	phylum	7711
Chaetura_pelagica	9	Craniata	subphylum	89593
Chaetura_pelagica	10	Vertebrata	clade	7742
Chaetura_pelagica	11	Gnathostomata	clade	7776
Chaetura_pelagica	12	Teleostomi	clade	117570
Chaetura_pelagica	13	Euteleostomi	clade	117571
Chaetura_pelagica	14	Sarcopterygii	superclass	8287
Chaetura_pelagica	15	Dipnotetrapodomorpha	clade	1338369
Chaetura_pelagica	16	Tetrapoda	clade	32523
Chaetura_pelagica	17	Amniota	clade	32524
Chaetura_pelagica	18	Sauropsida	clade	8457
Chaetura_pelagica	19	Sauria	clade	32561
Chaetura_pelagica	20	Archelosauria	clade	1329799
Chaetura_pelagica	21	Archosauria	clade	8492
Chaetura_pelagica	22	Dinosauria	clade	436486
Chaetura_pelagica	23	Saurischia	clade	436489
Chaetura_pelagica	24	Theropoda	clade	436491
Chaetura_pelagica	25	Coelurosauria	clade	436492
Chaetura_pelagica	26	Aves	class	8782
Chaetura_pelagica	27	Neognathae	infraclass	8825
Chaetura_pelagica	28	Caprimulgimorphae	clade	2607030
Chaetura_pelagica	29	Apodiformes	order	8892
Chaetura_pelagica	30	Apodidae	family	8893
Chaetura_pelagica	31	Apodinae	subfamily	2607033
Chaetura_pelagica	32	Chaetura	genus	8896
Chaetura_pelagica	33	Chaetura pelagica	species	8897
Chanos_chanos	1	cellular organisms	no rank	131567
Chanos_chanos	2	Eukaryota	superkingdom	2759
Chanos_chanos	3	Opisthokonta	clade	33154
Chanos_chanos	4	Metazoa	kingdom	33208
Chanos_chanos	5	Eumetazoa	clade	6072
Chanos_chanos	6	Bilateria	clade	33213
Chanos_chanos	7	Deuterostomia	clade	33511
Chanos_chanos	8	Chordata	phylum	7711
Chanos_chanos	9	Craniata	subphylum	89593
Chanos_chanos	10	Vertebrata	clade	7742
Chanos_chanos	11	Gnathostomata	clade	7776
Chanos_chanos	12	Teleostomi	clade	117570
Chanos_chanos	13	Euteleostomi	clade	117571
Chanos_chanos	14	Actinopterygii	superclass	7898
Chanos_chanos	15	Actinopteri	class	186623
Chanos_chanos	16	Neopterygii	subclass	41665
Chanos_chanos	17	Teleostei	infraclass	32443
Chanos_chanos	18	Osteoglossocephalai	clade	1489341
Chanos_chanos	19	Clupeocephala	no rank	186625
Chanos_chanos	20	Otomorpha	cohort	186634
Chanos_chanos	21	Ostariophysi	subcohort	32519
Chanos_chanos	22	Anotophysi	clade	186633
Chanos_chanos	23	Gonorynchiformes	order	29140
Chanos_chanos	24	Chanoidei	suborder	186632
Chanos_chanos	25	Chanidae	family	29142
Chanos_chanos	26	Chanos	genus	29143
Chanos_chanos	27	Chanos chanos	species	29144
Charadrius_vociferus	1	cellular organisms	no rank	131567
Charadrius_vociferus	2	Eukaryota	superkingdom	2759
Charadrius_vociferus	3	Opisthokonta	clade	33154
Charadrius_vociferus	4	Metazoa	kingdom	33208
Charadrius_vociferus	5	Eumetazoa	clade	6072
Charadrius_vociferus	6	Bilateria	clade	33213
Charadrius_vociferus	7	Deuterostomia	clade	33511
Charadrius_vociferus	8	Chordata	phylum	7711
Charadrius_vociferus	9	Craniata	subphylum	89593
Charadrius_vociferus	10	Vertebrata	clade	7742
Charadrius_vociferus	11	Gnathostomata	clade	7776
Charadrius_vociferus	12	Teleostomi	clade	117570
Charadrius_vociferus	13	Euteleostomi	clade	117571
Charadrius_vociferus	14	Sarcopterygii	superclass	8287
Charadrius_vociferus	15	Dipnotetrapodomorpha	clade	1338369
Charadrius_vociferus	16	Tetrapoda	clade	32523
Charadrius_vociferus	17	Amniota	clade	32524
Charadrius_vociferus	18	Sauropsida	clade	8457
Charadrius_vociferus	19	Sauria	clade	32561
Charadrius_vociferus	20	Archelosauria	clade	1329799
Charadrius_vociferus	21	Archosauria	clade	8492
Charadrius_vociferus	22	Dinosauria	clade	436486
Charadrius_vociferus	23	Saurischia	clade	436489
Charadrius_vociferus	24	Theropoda	clade	436491
Charadrius_vociferus	25	Coelurosauria	clade	436492
Charadrius_vociferus	26	Aves	class	8782
Charadrius_vociferus	27	Neognathae	infraclass	8825
Charadrius_vociferus	28	Charadriiformes	order	8906
Charadrius_vociferus	29	Charadriidae	family	8907
Charadrius_vociferus	30	Charadrius	genus	50391
Charadrius_vociferus	31	Charadrius vociferus	species	50402
Chauna_torquata	1	cellular organisms	no rank	131567
Chauna_torquata	2	Eukaryota	superkingdom	2759
Chauna_torquata	3	Opisthokonta	clade	33154
Chauna_torquata	4	Metazoa	kingdom	33208
Chauna_torquata	5	Eumetazoa	clade	6072
Chauna_torquata	6	Bilateria	clade	33213
Chauna_torquata	7	Deuterostomia	clade	33511
Chauna_torquata	8	Chordata	phylum	7711
Chauna_torquata	9	Craniata	subphylum	89593
Chauna_torquata	10	Vertebrata	clade	7742
Chauna_torquata	11	Gnathostomata	clade	7776
Chauna_torquata	12	Teleostomi	clade	117570
Chauna_torquata	13	Euteleostomi	clade	117571
Chauna_torquata	14	Sarcopterygii	superclass	8287
Chauna_torquata	15	Dipnotetrapodomorpha	clade	1338369
Chauna_torquata	16	Tetrapoda	clade	32523
Chauna_torquata	17	Amniota	clade	32524
Chauna_torquata	18	Sauropsida	clade	8457
Chauna_torquata	19	Sauria	clade	32561
Chauna_torquata	20	Archelosauria	clade	1329799
Chauna_torquata	21	Archosauria	clade	8492
Chauna_torquata	22	Dinosauria	clade	436486
Chauna_torquata	23	Saurischia	clade	436489
Chauna_torquata	24	Theropoda	clade	436491
Chauna_torquata	25	Coelurosauria	clade	436492
Chauna_torquata	26	Aves	class	8782
Chauna_torquata	27	Neognathae	infraclass	8825
Chauna_torquata	28	Galloanserae	superorder	1549675
Chauna_torquata	29	Anseriformes	order	8826
Chauna_torquata	30	Anhimidae	family	8827
Chauna_torquata	31	Chauna	genus	8828
Chauna_torquata	32	Chauna torquata	species	30388
Cheilinus_undulatus	1	cellular organisms	no rank	131567
Cheilinus_undulatus	2	Eukaryota	superkingdom	2759
Cheilinus_undulatus	3	Opisthokonta	clade	33154
Cheilinus_undulatus	4	Metazoa	kingdom	33208
Cheilinus_undulatus	5	Eumetazoa	clade	6072
Cheilinus_undulatus	6	Bilateria	clade	33213
Cheilinus_undulatus	7	Deuterostomia	clade	33511
Cheilinus_undulatus	8	Chordata	phylum	7711
Cheilinus_undulatus	9	Craniata	subphylum	89593
Cheilinus_undulatus	10	Vertebrata	clade	7742
Cheilinus_undulatus	11	Gnathostomata	clade	7776
Cheilinus_undulatus	12	Teleostomi	clade	117570
Cheilinus_undulatus	13	Euteleostomi	clade	117571
Cheilinus_undulatus	14	Actinopterygii	superclass	7898
Cheilinus_undulatus	15	Actinopteri	class	186623
Cheilinus_undulatus	16	Neopterygii	subclass	41665
Cheilinus_undulatus	17	Teleostei	infraclass	32443
Cheilinus_undulatus	18	Osteoglossocephalai	clade	1489341
Cheilinus_undulatus	19	Clupeocephala	no rank	186625
Cheilinus_undulatus	20	Euteleosteomorpha	cohort	1489388
Cheilinus_undulatus	21	Neoteleostei	clade	123365
Cheilinus_undulatus	22	Eurypterygia	clade	123366
Cheilinus_undulatus	23	Ctenosquamata	clade	123367
Cheilinus_undulatus	24	Acanthomorphata	clade	123368
Cheilinus_undulatus	25	Euacanthomorphacea	clade	123369
Cheilinus_undulatus	26	Percomorphaceae	clade	1489872
Cheilinus_undulatus	27	Eupercaria	clade	1489922
Cheilinus_undulatus	28	Labriformes	order	1489928
Cheilinus_undulatus	29	Labridae	family	8247
Cheilinus_undulatus	30	Cheilinus	genus	202584
Cheilinus_undulatus	31	Cheilinus undulatus	species	241271
Chelmon_rostratus	1	cellular organisms	no rank	131567
Chelmon_rostratus	2	Eukaryota	superkingdom	2759
Chelmon_rostratus	3	Opisthokonta	clade	33154
Chelmon_rostratus	4	Metazoa	kingdom	33208
Chelmon_rostratus	5	Eumetazoa	clade	6072
Chelmon_rostratus	6	Bilateria	clade	33213
Chelmon_rostratus	7	Deuterostomia	clade	33511
Chelmon_rostratus	8	Chordata	phylum	7711
Chelmon_rostratus	9	Craniata	subphylum	89593
Chelmon_rostratus	10	Vertebrata	clade	7742
Chelmon_rostratus	11	Gnathostomata	clade	7776
Chelmon_rostratus	12	Teleostomi	clade	117570
Chelmon_rostratus	13	Euteleostomi	clade	117571
Chelmon_rostratus	14	Actinopterygii	superclass	7898
Chelmon_rostratus	15	Actinopteri	class	186623
Chelmon_rostratus	16	Neopterygii	subclass	41665
Chelmon_rostratus	17	Teleostei	infraclass	32443
Chelmon_rostratus	18	Osteoglossocephalai	clade	1489341
Chelmon_rostratus	19	Clupeocephala	no rank	186625
Chelmon_rostratus	20	Euteleosteomorpha	cohort	1489388
Chelmon_rostratus	21	Neoteleostei	clade	123365
Chelmon_rostratus	22	Eurypterygia	clade	123366
Chelmon_rostratus	23	Ctenosquamata	clade	123367
Chelmon_rostratus	24	Acanthomorphata	clade	123368
Chelmon_rostratus	25	Euacanthomorphacea	clade	123369
Chelmon_rostratus	26	Percomorphaceae	clade	1489872
Chelmon_rostratus	27	Eupercaria	clade	1489922
Chelmon_rostratus	28	Chaetodontiformes	order	1545895
Chelmon_rostratus	29	Chaetodontidae	family	30828
Chelmon_rostratus	30	Chelmon	genus	109904
Chelmon_rostratus	31	Chelmon rostratus	species	109905
